Name,Material,Work Function,Voltage,Frequency,Wavelength,Colour RGB,Colour Hex,Spectrum range 
"Lowest_Work_Function,0.3121",Lowest_Work_Function,1,0.3121,0.3173,9.449416817698573e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.3164",Lowest_Work_Function,1,0.3164,0.3183,9.418145735174812e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.3209",Lowest_Work_Function,1,0.3209,0.3194,9.386648743493555e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.3253",Lowest_Work_Function,1,0.3253,0.3205,9.354926445068445e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.3299",Lowest_Work_Function,1,0.3299,0.3216,9.322979494569162e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.3345",Lowest_Work_Function,1,0.3345,0.3227,9.290808599447662e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.3392",Lowest_Work_Function,1,0.3392,0.3238,9.258414520445844e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.3439",Lowest_Work_Function,1,0.3439,0.325,9.22579807208391e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.3487",Lowest_Work_Function,1,0.3487,0.3261,9.192960123128717e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.3536",Lowest_Work_Function,1,0.3536,0.3273,9.159901597041336e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.3585",Lowest_Work_Function,1,0.3585,0.3285,9.126623472403136e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.3635",Lowest_Work_Function,1,0.3635,0.3297,9.093126783319629e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.3686",Lowest_Work_Function,1,0.3686,0.3309,9.059412619801422e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.3737",Lowest_Work_Function,1,0.3737,0.3322,9.025482128121468e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.3789",Lowest_Work_Function,1,0.3789,0.3334,8.991336511148024e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.3842",Lowest_Work_Function,1,0.3842,0.3347,8.956977028652566e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.3896",Lowest_Work_Function,1,0.3896,0.336,8.922404997591968e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.395",Lowest_Work_Function,1,0.395,0.3373,8.887621792364325e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.4005",Lowest_Work_Function,1,0.4005,0.3386,8.852628845037734e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.4061",Lowest_Work_Function,1,0.4061,0.34,8.8174276455514e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.4118",Lowest_Work_Function,1,0.4118,0.3414,8.782019741888434e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.4175",Lowest_Work_Function,1,0.4175,0.3428,8.746406740219754e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.4234",Lowest_Work_Function,1,0.4234,0.3442,8.710590305018487e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.4293",Lowest_Work_Function,1,0.4293,0.3456,8.674572159144284e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.4353",Lowest_Work_Function,1,0.4353,0.347,8.638354083897028e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.4414",Lowest_Work_Function,1,0.4414,0.3485,8.601937919039375e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.4475",Lowest_Work_Function,1,0.4475,0.35,8.565325562787648e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.4538",Lowest_Work_Function,1,0.4538,0.3515,8.528518971770559e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.4601",Lowest_Work_Function,1,0.4601,0.353,8.491520160955347e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.4665",Lowest_Work_Function,1,0.4665,0.3546,8.454331203540849e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.473",Lowest_Work_Function,1,0.473,0.3562,8.416954230817135e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.4796",Lowest_Work_Function,1,0.4796,0.3578,8.379391431991305e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.4863",Lowest_Work_Function,1,0.4863,0.3594,8.341645053979089e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.4931",Lowest_Work_Function,1,0.4931,0.361,8.303717401161939e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.5",Lowest_Work_Function,1,0.5,0.3627,8.265610835109352e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.507",Lowest_Work_Function,1,0.507,0.3644,8.227327774266084e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.5141",Lowest_Work_Function,1,0.5141,0.3661,8.188870693604115e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.5212",Lowest_Work_Function,1,0.5212,0.3678,8.150242124239101e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.5285",Lowest_Work_Function,1,0.5285,0.3696,8.111444653011212e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.5359",Lowest_Work_Function,1,0.5359,0.3714,8.072480922030181e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.5434",Lowest_Work_Function,1,0.5434,0.3732,8.033353628184508e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.551",Lowest_Work_Function,1,0.551,0.375,7.994065522614752e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.5586",Lowest_Work_Function,1,0.5586,0.3769,7.954619410150898e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.5664",Lowest_Work_Function,1,0.5664,0.3788,7.915018148713821e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.5743",Lowest_Work_Function,1,0.5743,0.3807,7.875264648680908e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.5824",Lowest_Work_Function,1,0.5824,0.3826,7.835361872215935e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.5905",Lowest_Work_Function,1,0.5905,0.3846,7.795312832563347e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.5987",Lowest_Work_Function,1,0.5987,0.3866,7.75512059330711e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.6071",Lowest_Work_Function,1,0.6071,0.3886,7.71478826759434e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.6156",Lowest_Work_Function,1,0.6156,0.3906,7.674319017323992e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.6242",Lowest_Work_Function,1,0.6242,0.3927,7.63371605230091e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.6329",Lowest_Work_Function,1,0.6329,0.3948,7.592982629355524e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.6417",Lowest_Work_Function,1,0.6417,0.397,7.55212205142965e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.6507",Lowest_Work_Function,1,0.6507,0.3991,7.511137666628755e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.6598",Lowest_Work_Function,1,0.6598,0.4013,7.470032867241162e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.669",Lowest_Work_Function,1,0.669,0.4036,7.428811088724699e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.6783",Lowest_Work_Function,1,0.6783,0.4058,7.387475808661336e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.6878",Lowest_Work_Function,1,0.6878,0.4081,7.346030545680372e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.6974",Lowest_Work_Function,1,0.6974,0.4104,7.304478858350819e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.7071",Lowest_Work_Function,1,0.7071,0.4128,7.262824344043581e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.717",Lowest_Work_Function,1,0.717,0.4152,7.221070637764221e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.727",Lowest_Work_Function,1,0.727,0.4176,7.17922141095694e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.7371",Lowest_Work_Function,1,0.7371,0.42,7.137280370280607e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.7474",Lowest_Work_Function,1,0.7474,0.4225,7.095251256357637e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.7579",Lowest_Work_Function,1,0.7579,0.425,7.053137842496539e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.7684",Lowest_Work_Function,1,0.7684,0.4276,7.010943933389005e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.7792",Lowest_Work_Function,1,0.7792,0.4302,6.96867336378248e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.79",Lowest_Work_Function,1,0.79,0.4328,6.926329997129147e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.8011",Lowest_Work_Function,1,0.8011,0.4355,6.883917724212253e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.8123",Lowest_Work_Function,1,0.8123,0.4382,6.841440461750857e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.8236",Lowest_Work_Function,1,0.8236,0.4409,6.798902150983956e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.8351",Lowest_Work_Function,1,0.8351,0.4437,6.756306756235124e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.8467",Lowest_Work_Function,1,0.8467,0.4465,6.713658263458669e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.8586",Lowest_Work_Function,1,0.8586,0.4494,6.670960678768492e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.8706",Lowest_Work_Function,1,0.8706,0.4523,6.628218026950752e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.8827",Lowest_Work_Function,1,0.8827,0.4552,6.585434349961475e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.895",Lowest_Work_Function,1,0.895,0.4582,6.542613705410333e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.9075",Lowest_Work_Function,1,0.9075,0.4612,6.499760165031758e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.9202",Lowest_Work_Function,1,0.9202,0.4643,6.456877813144589e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.933",Lowest_Work_Function,1,0.933,0.4674,6.413970745101546e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.9461",Lowest_Work_Function,1,0.9461,0.4706,6.371043065729706e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.9593",Lowest_Work_Function,1,0.9593,0.4737,6.328098887763284e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.9727",Lowest_Work_Function,1,0.9727,0.477,6.285142330269969e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,0.9862",Lowest_Work_Function,1,0.9862,0.4803,6.242177517072088e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.0",Lowest_Work_Function,1,1.0,0.4836,6.199208575163918e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.014",Lowest_Work_Function,1,1.014,0.487,6.156239633126364e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.0281",Lowest_Work_Function,1,1.0281,0.4904,6.113274819540389e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.0425",Lowest_Work_Function,1,1.0425,0.4939,6.070318261400413e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.057",Lowest_Work_Function,1,1.057,0.4974,6.027374082529019e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.0718",Lowest_Work_Function,1,1.0718,0.501,5.984446401994236e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.0867",Lowest_Work_Function,1,1.0867,0.5046,5.94153933253073e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.1019",Lowest_Work_Function,1,1.1019,0.5082,5.898656978966121e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.1173",Lowest_Work_Function,1,1.1173,0.512,5.855803436653768e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.1329",Lowest_Work_Function,1,1.1329,0.5157,5.81298278991326e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.1487",Lowest_Work_Function,1,1.1487,0.5196,5.770199110479855e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.1647",Lowest_Work_Function,1,1.1647,0.5234,5.7274564559641626e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.181",Lowest_Work_Function,1,1.181,0.5274,5.6847588683232416e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.1975",Lowest_Work_Function,1,1.1975,0.5313,5.6421103723443686e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.2142",Lowest_Work_Function,1,1.2142,0.5354,5.599514974142664e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.2311",Lowest_Work_Function,1,1.2311,0.5395,5.556976659673748e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.2483",Lowest_Work_Function,1,1.2483,0.5436,5.514499393262589e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.2658",Lowest_Work_Function,1,1.2658,0.5479,5.4720871161496845e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.2834",Lowest_Work_Function,1,1.2834,0.5521,5.4297437450556685e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.3013",Lowest_Work_Function,1,1.3013,0.5565,5.387473170765462e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.3195",Lowest_Work_Function,1,1.3195,0.5609,5.345279256732996e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.3379",Lowest_Work_Function,1,1.3379,0.5653,5.303165837707565e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.3566",Lowest_Work_Function,1,1.3566,0.5698,5.2611367183827885e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.3755",Lowest_Work_Function,1,1.3755,0.5744,5.219195672069174e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.3947",Lowest_Work_Function,1,1.3947,0.579,5.177346439391231e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.4142",Lowest_Work_Function,1,1.4142,0.5838,5.1355927270099974e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.434",Lowest_Work_Function,1,1.434,0.5885,5.0939382063719194e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.454",Lowest_Work_Function,1,1.454,0.5934,5.0523865124848755e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.4743",Lowest_Work_Function,1,1.4743,0.5983,5.010941242722175e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.4948",Lowest_Work_Function,1,1.4948,0.6033,4.969605955655291e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.5157",Lowest_Work_Function,1,1.5157,0.6083,4.9283841699160614e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.5369",Lowest_Work_Function,1,1.5369,0.6134,4.8872793630890643e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.5583",Lowest_Work_Function,1,1.5583,0.6186,4.846294970634802e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.5801",Lowest_Work_Function,1,1.5801,0.6239,4.8054343848443334e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.6021",Lowest_Work_Function,1,1.6021,0.6292,4.764700953825924e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.6245",Lowest_Work_Function,1,1.6245,0.6346,4.7240979805242496e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.6472",Lowest_Work_Function,1,1.6472,0.6401,4.683628721772665e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.6702",Lowest_Work_Function,1,1.6702,0.6456,4.643296387378983e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.6935",Lowest_Work_Function,1,1.6935,0.6513,4.603104139245192e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.7171",Lowest_Work_Function,1,1.7171,0.657,4.5630550905214906e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.7411",Lowest_Work_Function,1,1.7411,0.6628,4.5231523047949696e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.7654",Lowest_Work_Function,1,1.7654,0.6687,4.4833987953132544e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.7901",Lowest_Work_Function,1,1.7901,0.6746,4.443797524243348e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.815",Lowest_Work_Function,1,1.815,0.6807,4.404351401965903e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.8404",Lowest_Work_Function,1,1.8404,0.6868,4.3650632864050995e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.8661",Lowest_Work_Function,1,1.8661,0.693,4.3259359823942726e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.8921",Lowest_Work_Function,1,1.8921,0.6993,4.286972241077362e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.9185",Lowest_Work_Function,1,1.9185,0.7057,4.2481747593462835e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.9453",Lowest_Work_Function,1,1.9453,0.7122,4.209546179314222e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,1.9725",Lowest_Work_Function,1,1.9725,0.7187,4.171089087824825e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.0",Lowest_Work_Function,1,2.0,0.7254,4.1328060159972563e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.0279",Lowest_Work_Function,1,2.0279,0.7321,4.094699438807023e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.0562",Lowest_Work_Function,1,2.0562,0.739,4.056771774702438e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.0849",Lowest_Work_Function,1,2.0849,0.7459,4.019025385256566e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.114",Lowest_Work_Function,1,2.114,0.753,3.9814625748544614e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.1435",Lowest_Work_Function,1,2.1435,0.7601,3.9440855904154643e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.1735",Lowest_Work_Function,1,2.1735,0.7673,3.9068966211502886e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.2038",Lowest_Work_Function,1,2.2038,0.7747,3.869897798352646e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.2346",Lowest_Work_Function,1,2.2346,0.7821,3.83309119522502e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.2658",Lowest_Work_Function,1,2.2658,0.7897,3.796478826738298e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.2974",Lowest_Work_Function,1,2.2974,0.7973,3.760062649524858e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.3295",Lowest_Work_Function,1,2.3295,0.8051,3.72384456180468e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.362",Lowest_Work_Function,1,2.362,0.8129,3.6878264033440845e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.395",Lowest_Work_Function,1,2.395,0.8209,3.65200995544662e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.4284",Lowest_Work_Function,1,2.4284,0.829,3.616396940975598e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.4623",Lowest_Work_Function,1,2.4623,0.8372,3.580989024407801e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.4967",Lowest_Work_Function,1,2.4967,0.8455,3.545787811917797e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.5315",Lowest_Work_Function,1,2.5315,0.8539,3.510794851492345e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.5669",Lowest_Work_Function,1,2.5669,0.8625,3.476011633074277e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.6027",Lowest_Work_Function,1,2.6027,0.8711,3.441439588735313e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.639",Lowest_Work_Function,1,2.639,0.8799,3.407080092877156e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.6759",Lowest_Work_Function,1,2.6759,0.8888,3.372934462460272e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.7132",Lowest_Work_Function,1,2.7132,0.8978,3.339003957259708e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.7511",Lowest_Work_Function,1,2.7511,0.907,3.3052897801472826e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.7895",Lowest_Work_Function,1,2.7895,0.9163,3.271793077399488e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.8284",Lowest_Work_Function,1,2.8284,0.9257,3.238514939030439e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.8679",Lowest_Work_Function,1,2.8679,0.9353,3.2054563991491475e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.9079",Lowest_Work_Function,1,2.9079,0.9449,3.172618436340443e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.9485",Lowest_Work_Function,1,2.9485,0.9548,3.140001974068842e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,2.9897",Lowest_Work_Function,1,2.9897,0.9647,3.1076078811046125e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,3.0314",Lowest_Work_Function,1,3.0314,0.9748,3.0754369719713446e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,3.0738",Lowest_Work_Function,1,3.0738,0.985,3.043490007414292e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,3.1167",Lowest_Work_Function,1,3.1167,0.9954,3.011767694888732e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,3.1602",Lowest_Work_Function,1,3.1602,1.0059,2.980270689067642e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,3.2043",Lowest_Work_Function,1,3.2043,1.0166,2.948999592367918e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,3.249",Lowest_Work_Function,1,3.249,1.0274,2.9179549554944294e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,3.2944",Lowest_Work_Function,1,3.2944,1.0384,2.8871372780011437e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,3.3404",Lowest_Work_Function,1,3.3404,1.0495,2.856547008868591e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,3.387",Lowest_Work_Function,1,3.387,1.0608,2.8261845470969427e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,3.4343",Lowest_Work_Function,1,3.4343,1.0722,2.7960502423139376e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,3.4822",Lowest_Work_Function,1,3.4822,1.0838,2.766144395396959e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,3.5308",Lowest_Work_Function,1,3.5308,1.0955,2.7364672591085088e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Lowest_Work_Function,3.5801",Lowest_Work_Function,1,3.5801,1.1075,2.707019038744355e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
